temp;r_ntc;u_adc;adc_value;resolution
356,491881438;0,03444905936965603;3,2967781303392725;4093;34,1197868613
334,151918643;0,045943304007820096;3,2959726629240906;4092;22,339962795
317,785477205;0,05744316792959925;3,295167195508909;4091;16,3664414385
304,990678082;0,06894865525671934;3,294361728093727;4090;12,7947991225
294,554137365;0,08045977011494498;3,293556260678545;4089;10,4365407168
285,782147142;0,09197651663404827;3,2927507932633633;4088;8,77199022318
278,24295379;0,10349889894788178;3,2919453258481814;4087;7,53919335164
271,650605518;0,11502692119432645;3,2911398584329996;4086;6,5923482725
265,806486725;0,12656058751530197;3,2903343910178178;4085;5,84411879323
260,567352314;0,13809990205680855;3,289528923602636;4084;5,23913441067
255,826687457;0,14964486896889562;3,288723456187454;4083;4,74066485708
251,50326065;0,16119549240568265;3,2879179887722723;4082;4,32342680716
247,533788803;0,17275177652535922;3,2871125213570904;4081;3,96947184631
243,868066882;0,18431372549019542;3,2863070539419086;4080;3,6657219213
240,465634637;0,1958813434665314;3,2855015865267267;4079;3,40243224517
237,29343511;0,20745463462481917;3,284696119111545;4078;3,17219952664
234,324132104;0,21903360313955988;3,283890651696363;4077;2,96930300679
231,534876837;0,23061825318939788;3,2830851842811812;4076;2,789255267
228,906387791;0,242208588957058;3,2822797168659994;4075;2,62848904573
226,422253324;0,253804614629356;3,2814742494508176;4074;2,48413446643
224,06839561;0,2654063343972508;3,2806687820356357;4073;2,35385771438
221,832653293;0,2770137524557923;3,279863314620454;4072;2,23574231666
219,7044528;0,28862687300417345;3,279057847205272;4071;2,12820049305
217,674546721;0,3002457002456991;3,27825237979009;4070;2,02990607955
215,734803563;0,3118702383878067;3,2774469123749084;4069;1,93974315813
213,878037286;0,3235004916420874;3,2766414449597265;4068;1,856766277
212,097867955;0,33513646422424404;3,2758359775445447;4067;1,78016933101
210,388606968;0,346778160354154;3,275030510129363;4066;1,70926098699
208,74516186;0,3584255842558377;3,274225042714181;4065;1,6434451076
207,162956829;0,37007874015747966;3,273419575298999;4064;1,58220503073
205,63786598;0,38173763229140745;3,2726141078838173;4063;1,5250908494
204,166156933;0,393402264894144;3,2718086404686355;4062;1,47170904716
202,744442936;0,4050726422063553;3,2710031730534537;4061;1,42171399686
201,369641991;0,41674876847290276;3,270197705638272;4060;1,37480094489
200,038941803;0,428430647942843;3,26939223822309;4059;1,33070018752
198,749769593;0,44011828486939675;3,268586770807908;4058;1,28917221044
197,499765982;0,4518116835099799;3,2677813033927263;4057;1,25000361128
196,286762319;0,4635108481262351;3,2669758359775445;4056;1,21300366228
195,10876092;0,47521578298396894;3,2661703685623626;4055;1,17800139932
193,963917774;0,4869264923532355;3,265364901147181;4054;1,1448431459
192,850527376;0,4986429805082633;3,264559433731999;4053;1,1133903984
191,767009363;0,5103652517275388;3,263753966316817;4052;1,08351801279
190,711896719;0,5220933102937542;3,2629484989016353;4051;1,05511264397
189,683825321;0,5338271604938283;3,2621430314864535;4050;1,02807139781
188,681524658;0,545566806618917;3,2613375640712716;4049;1,0023006629
187,703809564;0,5573122529644237;3,26053209665609;4048;0,977715094808
186,749572833;0,5690635038299992;3,259726629240908;4047;0,954236730139
185,817778622;0,5808205635195209;3,258921161825726;4046;0,931794211582
184,907456514;0,5925834363411662;3,2581156944105443;4045;0,910322108081
184,017696197;0,6043521266073177;3,2573102269953624;4044;0,889760316814
183,147642661;0,6161266386346791;3,2565047595801806;4043;0,870053535815
182,296491863;0,6279069767441907;3,2556992921649988;4042;0,851150797669
181,463486807;0,6396931452610719;3,254893824749817;4041;0,833005056257
